FSO_Att,RFL_Att,AbsoluteHumidity,AbsoluteHumidityMax,AbsoluteHumidityMin,Distance,Frequency,Particulate,ParticulateMax,ParticulateMin,RainIntensity,RainIntensityMax,RainIntensityMin,RelativeHumidity,SYNOPCode,Temperature,TemperatureDifference,TemperatureMax,TemperatureMin,Time,Visibility,VisibilityMax,VisibilityMin,WindDirection,WindSpeed,WindSpeedMax,WindSpeedMin
4.387974607,12.964286037148,5.733927704,6.0749557159255,5.50232183747608,2013.542413,83500000000,6.887732241,7.23793773982269,6.45031371281062,0.010937131,0.0109623042785836,0.0098971968879354,88.441898774362,6,4.289334098,0.0,4.62656169369758,4.00821160420688,2,51886.42949,56821.2188088348,47101.0027279733,58.8003333100912,6.004695207,7.95008538,6.00059589349148
6.630882475,5.88660538227593,16.15089308,16.4712541692555,15.1614723970509,2955.461456,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,77.9775251124502,0,23.1337608,1.04,23.4381041930411,22.3672266889935,1,29866.70034,32509.740689217,27651.7809852653,83.999241521596,1.130347915,4.497646755,1.06029330035267
7.106013867,11.9445154889638,4.448899581,4.78776943835193,4.08844147584421,4821.128456,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,93.3550873574981,0,-0.253912566,-0.2,-0.238461662222872,-0.273373059903853,15,12325.05277,12757.0843388503,11954.7868380085,22.166886984224,0.0,0.121708896,0.0
9.101964073,19.1601360412605,6.428032314,6.45623546938965,5.95457113801429,4822.959967,83500000000,47.59145911,48.1822511836098,44.6916978955339,1.469658977,1.57139629343192,1.34443223906423,93.3877425370765,6,5.193151269,0.058,5.46592386400741,4.91218328765745,7,9622.029348,10509.0793284514,9301.41360647342,97.6209899667427,0.560568961,1.260310776,0.520546486108722
6.097924778,11.8832657264185,4.344691454,4.51469702369102,4.08395767668236,4823.196675,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,92.2188329403117,0,-0.419696131,-0.06,-0.385281891313234,-0.440650464987013,4,6397.049025,6989.21088529823,6203.52945097617,88.4776127783765,0.0,0.0,0.0
4.089488885,15.2293756880966,10.05401785,10.5309170723551,9.40935756004487,2018.562761,73500000000,61.49125375,61.7510200295917,58.1242489592631,0.412320595,0.449446354783062,0.403657006949442,95.6817540234461,6,11.78026448,0.4,12.799032291396,11.1817815704337,11,16709.4328,17036.4942113617,16211.3771287514,92.0159616100875,1.715089408,8.61277228,1.57943175966252
7.516299832,7.31148905717548,18.33049682,19.5113481640222,17.3971814542245,2117.405657,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,86.5154118241173,0,23.53140782,0.74,25.800315533056,22.1406828063169,15,74995.96679,78434.0813833244,68423.9946900838,101.583174101027,0.984576556,1.85607471,0.962945775885756
10.71310409,12.439821357485,4.485552677,4.6777867968535,4.0737440190746,4827.720139,83500000000,22.33898135,22.9060666142978,21.5160239022562,0.047880862,0.0484281670802774,0.0472631817668202,81.718143991728,5,1.810770376,0.028,1.85989712759972,1.67553979295932,2,38425.05083,41877.5509381103,35201.9375641496,84.664660863963,0.62739089,1.033045684,0.625024849432842
8.37539947,11.5192089492282,4.316578699,4.53423497685116,4.0387603752045,4824.038069,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,82.1952372474154,0,1.160937445,0.45,1.19648310678576,1.07482505911891,9,60806.1628,66168.4244699423,57209.8734851595,86.8298210601054,0.78314857,1.343562594,0.70817753310205
3.569171603,11.9954141497893,5.982403641,6.29922428983404,5.61086139623634,2015.40557,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,72.1144047902616,0,8.055964393,0.64,8.64107415344006,7.57650974440032,8,3908.918882,4236.9291040104,3611.26141333072,85.9648284675715,0.0,0.233252507,0.0
10.39419279,11.8659002584085,23.27786943,23.4403593185524,21.9053507458194,3962.883387,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,95.1656848591825,0,26.07755806,0.03,28.1270212928891,24.1297524102953,1,4187.25492,4388.33568999602,3921.76410884619,88.6371510625668,1.608320884,2.681803075,1.5983922019633
3.362190755,12.4238413112772,5.608680618,5.92409103025852,5.20761612847466,2019.027408,73500000000,42.5505548,45.5708309901155,40.6188152645308,0.489249959,0.507811103114613,0.472368514209238,72.6851725314715,6,6.937683121,0.1,7.52065768664964,6.91816605170001,20,13776.31299,14287.7897573149,13044.9504171917,192.447115805429,0.067520829,0.184427193,0.0634165388718076
