FSO_Att,Absolute Humidity,Wind Speed,Visibility,Time,Wind Speed Max,Temperature,Temperature Difference,Particulate,Distance,SYNOP Code
8.094750663,6.48875717,0,5508.47295,20,0.38043771,4.409190896,-0.102,34.40135329,4827.158969,6
8.144303007,6.423061257,0,5472.701718,20,0.964308516,4.48876048,-0.198,31.19337863,4827.226861,6
8.715372556,6.477987593,0,5180.615006,20,0.418752593,4.535891806,-0.1,33.14880907,4827.972875,6
7.287663562,6.498309805,0.262292459,5403.920164,20,2.02854461,4.550390052,-0.1,25.15029566,4825.833972,6
7.030711541,6.497810242,0.383441106,5644.116551,20,1.418663259,4.48272779,-0.1,4.997105213,4820.561123,5
7.170639942,6.345466598,0.361684979,4920.324148,20,2.17660856,4.539348288,-0.1,5.047077745,4818.81181,6
6.938107268,6.487165625,0.517057922,4381.447134,20,0.856236228,4.448577247,-0.1,4.925634981,4824.994029,6
6.933680363,6.466545475,0.432637707,3937.265564,20,1.52061341,4.381407374,-0.155,9.90179149,4818.412462,6
6.995615594,6.340632092,0.089698145,4354.761105,20,1.868778926,4.407003267,-0.148,10.00007448,4825.13034,6
7.141255203,6.42388298,0,4827.173345,20,0.099027782,4.485515555,-0.2,7.101128191,4821.881621,6
7.087934311,6.363737685,0,5228.477237,20,0,4.339554851,-0.2,0,4827.46983,6
7.354760041,6.413990658,0,4901.071638,20,0.188594039,4.498291873,-0.112,6.089642362,4825.733014,6
7.354826491,6.330979132,0,5521.501175,20,0.682387567,4.425986338,-0.1,6.014157309,4826.6415,6
7.160049213,6.488118732,0,5764.516888,20,1.064939581,4.362231957,-0.187,0,4822.543515,6
7.091966605,6.461064882,0,6358.722943,20,0.283376396,4.434799906,-0.117,14.17752602,4818.315305,6
7.074010848,6.33168693,0,6240.959058,20,0.197519922,4.399720882,-0.1,13.92897697,4821.892955,6
7.461552619,6.348644314,0,5480.410433,20,1.672058419,4.46857204,0,23.85716449,4825.937107,6
7.857144294,6.360072031,0,5676.101152,20,1.091364936,4.534450868,-0.05,23.70197138,4820.247304,6
7.342110826,6.375072204,0.950932535,5566.085685,20,1.987445631,4.429010224,-0.09,28.24722671,4820.783354,6
7.528574362,6.41670575,0.88889191,5699.128013,21,1.897185503,4.351723744,-0.1,28.24226201,4823.766123,6
6.752373913,6.398872352,0.583277789,5261.430167,21,1.987275072,4.485060185,-0.1,31.46964194,4825.672096,6
7.894461647,6.387039477,0.486327224,4774.65664,21,1.65782057,4.316197125,-0.1,40.04720415,4827.286514,6
6.971293752,6.363465215,0.607129344,5416.901124,21,1.762201675,4.358158136,-0.1,34.13742175,4821.769033,6
7.378503321,6.469388968,0.765222466,4988.257072,21,1.859555065,4.359458981,-0.1,26.48812808,4824.986675,6
6.691686215,6.406811323,0.458403733,4775.348974,21,1.932450547,4.341420759,-0.1,26.27762271,4822.848509,6
7.292834961,6.329145275,0.344144312,5350.192774,21,1.236792369,4.339246762,-0.1,14.1675589,4827.129347,6
7.067749602,6.429171938,0,4953.770586,21,0.332104215,4.300835646,-0.184,11.94103215,4825.490421,6
7.43630471,6.366469475,0,5541.55469,21,0.114741107,4.278899626,-0.2,8.045749412,4826.985368,6
7.205469824,6.428371257,0,6651.05313,21,0.756828946,4.407775385,-0.1,5.081411857,4819.108385,6
7.314769311,6.45287544,0,6647.481681,21,0.38730051,4.477388391,-0.1,4.95489609,4819.17273,6
7.206716848,6.307310831,0,7208.606246,21,0.245611538,4.439376774,-0.1,0,4818.442053,6
7.030254495,6.36638947,0,7608.403008,21,0.360049918,4.38221641,-0.1,5.039341876,4819.805764,6
6.576433492,6.474601148,0,8172.050818,21,0.182835299,4.357505474,-0.1,0,4825.382199,6
7.223569062,6.375288063,0,7307.625825,21,0.388339224,4.465171901,-0.045,4.908657159,4825.286401,5
7.003023494,6.361876444,1.149342735,7138.986153,21,2.438061738,4.461914852,0,0,4818.797707,0
9.915124703,6.353925104,0.716598411,5786.233527,21,1.668228419,4.132309021,-0.1,0,4824.780959,0
7.678475507,6.263920081,0,7827.568345,22,0.256518041,4.190179945,-0.2,0,4821.283805,0
7.25320361,6.279828634,0,8107.719211,22,0.924472063,4.115924132,-0.1,0,4827.344163,0
6.925712535,6.31203462,0,7341.511588,22,2.376615623,3.927576046,-0.1,0,4821.359499,0
6.674211124,6.149280384,0.544427514,5905.825458,23,2.014078147,3.951995765,-0.23,0,4824.427161,0
6.484185067,6.136348606,0,6111.624339,23,2.016403657,3.86984244,-0.3,0,4818.570524,0
6.441861782,6.147614789,0,6189.387792,23,1.882723073,3.6624094,-0.3,0,4824.678854,0
6.964733489,6.203202207,0.167411141,5214.81008,23,0.512657339,3.60177215,-0.268,0,4821.137581,0
7.609295372,6.098477707,0,4177.817423,0,0.65518666,3.447748912,-0.3,0,4818.221738,0
9.162144707,6.033824322,0.22074402,3791.715951,0,0.669569078,3.456475693,-0.3,0,4826.476209,0
14.14111152,6.036721121,0.476988347,3370.055992,0,0.813353977,3.309613619,-0.397,0,4823.49423,0
18.28398598,5.788606467,0.666893818,1116.700789,1,1.478216131,3.099121742,-0.3,6.076244535,4824.71146,8
13.8178161,5.902296271,0.443963436,2345.249314,1,0.972651672,3.018577428,-0.3,5.911694208,4820.830246,8
14.56245229,5.899255137,1.474099443,2574.21598,1,2.549124365,3.066093087,-0.3,0,4822.031394,8
13.32138822,5.932606124,0.695313324,3233.369257,1,1.91695447,3.020332635,-0.3,0,4825.959944,3
12.03854009,5.844155379,1.11036302,3460.827934,2,1.647434819,3.036385235,-0.2,0,4826.461876,0
13.88304292,5.891253691,0.543286381,463.6142333,2,0.977556898,2.915843294,-0.178,28.48765563,4818.913923,6
14.28617759,5.773465781,0.438138087,978.5618746,2,0.940221689,2.951867788,-0.2,31.05977631,4827.726838,6
11.27299443,5.796982507,0.741231206,2269.700997,2,1.307399523,2.828812749,-0.15,17.95317563,4822.432147,5
12.10993939,5.765645078,0.74923292,1956.85312,2,1.303874315,2.834333921,-0.1,8.05514858,4823.353848,5
11.87312252,5.815541629,0.13564645,1376.919438,2,0.186905364,2.953013508,-0.1,7.097965239,4820.116436,5
10.58315886,5.755181064,1.131296071,2879.335529,2,2.12666238,2.983216264,-0.1,0,4822.294066,5
9.833648995,5.91119989,0.671503526,4663.628822,2,1.08697886,2.986782528,-0.1,0,4820.366811,3
7.446680889,5.819957894,0.97309654,7519.924844,2,2.741188762,2.845493583,-0.2,0,4819.920769,0
6.552969989,5.767792096,0,11785.20956,2,0.305011146,2.925599306,-0.148,0,4820.07434,0
10.4740346,5.76423296,0,5138.939187,3,0,2.8230035,-0.088,0,4819.706259,0
14.88961304,5.869319431,0,2187.731924,3,0.259713147,2.801688468,-0.1,0,4822.200966,0
21.25488356,5.782433317,0.255950468,531.6993159,3,0.597008705,2.751755388,0,14.73880279,4823.676888,5
20.80651745,5.749107362,0,1461.710694,3,0.46607821,2.811462242,0,5.886744327,4820.750757,5
15.71738884,5.776001291,0,3578.089296,3,1.401873026,2.763808817,-0.09,0,4819.314722,0
23.00799283,5.909657321,0.546418167,753.8433886,3,1.738325953,2.897547879,-0.012,7.077159049,4818.053892,5
19.43480869,5.633211907,1.222887988,930.7980204,5,3.064866209,2.249583315,0,5.951464405,4825.85257,5
18.42857886,5.565676307,1.677775912,955.3730004,6,3.267307867,2.215876922,0,5.991835306,4820.598188,5
20.9587394,5.594875986,0.886507872,866.9806501,6,2.777113189,2.401288993,0.1,0,4819.105824,3
22.08671158,5.628911755,0.459553468,777.310546,6,1.458616728,2.486229568,0.08,0,4818.384871,3
23.05432094,5.702374321,0.17086084,775.8513216,6,1.54746597,2.300366773,0.1,5.007175056,4827.313754,5
22.12733109,5.675762896,0.579736453,707.4924205,6,2.120571495,2.499140928,0.172,0,4822.842697,5
22.34270268,5.568976423,0.525345189,726.3329369,6,1.442831346,2.464513039,0.127,0,4824.352691,3
21.99539298,5.684644724,0.082397681,739.2890784,6,1.911101261,2.368080505,0.2,0,4820.441196,3
23.06143564,5.620356193,0.35045103,692.6375825,6,1.801925558,2.332487168,0.1,0,4818.98197,3
21.55819607,5.682591126,0.21418317,941.1507185,6,2.048930785,2.456196322,0.287,0,4822.203753,3
20.58313305,5.667208754,0.75085008,805.3630426,6,2.167340388,2.56260275,0.265,0,4818.624298,3
19.86626427,5.702521398,1.591079555,653.3123025,6,2.497412119,2.338543008,0.2,0,4826.23712,3
19.9849501,5.571151654,1.129614606,705.2326315,6,2.125622241,2.417824271,0.27,0,4824.628835,3
19.39114536,5.708061986,0.752526822,744.2322301,6,2.373817263,2.461156515,0.3,4.91539937,4825.167536,5
16.44280637,5.71124841,0.526103118,989.2323212,6,1.228012949,2.514071568,0.332,8.840121395,4826.285538,5
17.71823956,5.625938041,0.516010404,772.9593632,6,1.296848755,2.406467489,0.348,10.12691842,4821.403486,6
13.90515666,5.655083588,0.63932476,1303.078155,6,0.920669683,2.363569795,0.22,11.81280979,4824.059888,6
14.75019335,5.648749068,0.217668926,1628.506571,6,0.531030568,2.401275114,0.2,0,4823.3436,3
14.99077268,5.663607974,1.43682774,1376.354717,6,3.264142401,2.365090013,0.2,0,4825.886778,3
9.757068881,5.669146089,0.342483906,3460.73686,6,1.948036747,2.29600798,-0.1,0,4827.117011,0
7.25165156,5.677010452,0,9790.742906,6,0,2.316591943,-0.148,0,4820.802422,0
9.322459304,5.629467835,0,3191.60089,7,0,2.155701039,-0.3,0,4825.788673,0
8.634252045,5.489849175,0,3506.956225,7,1.766228348,1.982466003,-0.27,0,4825.60109,0
9.377221929,5.501980803,0.808862774,2334.264446,7,1.124482349,1.954510026,-0.3,0,4821.148424,0
7.301817281,5.545171085,0.806572161,5167.492949,7,3.342498645,1.816811703,-0.25,0,4824.988329,0
7.547471729,5.441968633,0.332086277,7098.086779,8,0.882493486,1.870642092,0.027,0,4819.42971,0
8.587416829,5.592621993,0.918020363,3506.02873,8,2.100705684,1.955844083,0.2,0,4822.569839,0
7.759797582,5.479292473,0,6395.150809,8,0.297085714,2.220010707,0.342,0,4821.841058,0
8.48533698,5.575019765,0,9907.158005,9,0.697638434,1.909725587,0,0,4826.417078,0
12.86559629,5.387348941,0,2270.620881,9,0.191904984,1.655994545,-0.4,0,4823.469365,0
13.06044777,5.43099209,0,2475.076509,9,0.091790821,1.625408037,-0.432,0,4821.082961,0
8.993853854,5.254501593,0,5616.280935,9,0.287203455,1.41630687,-0.555,0,4818.891009,0
7.284168366,5.434628146,0.363971663,5196.411712,10,2.438324442,1.68067779,-0.12,0,4823.654317,0
5.866732042,5.476102704,0.104663774,13801.24703,10,1.45132924,2.12360965,0.417,0,4822.655227,0
5.832216692,5.411516856,0,12616.10238,10,0.633422647,2.018907206,0.5,0,4826.334437,0
5.484485368,5.565158741,0,16879.14942,10,0.480594845,2.184507135,0.4,0,4822.963881,0
5.099230564,5.741519757,0,15459.24969,11,0.136555288,2.334572873,0.3,0,4826.854578,0
5.317628287,5.451542558,0,14725.91893,11,0.313579062,2.264612805,0.218,0,4819.381014,0
4.975576864,5.675116622,0,17580.71732,11,0.229608465,2.355983955,0.2,0,4821.615495,0
4.742593257,5.568272602,0,16510.55767,12,0,2.298711135,0,0,4824.640136,0
4.594102166,5.624239212,0,18191.5087,12,0.148961291,2.365571528,0.142,0,4827.212227,0
4.474209874,5.630774107,0,21843.14829,12,0.155321332,2.735789966,0.3,0,4818.648714,0
3.963671305,5.59179473,0,20544.10109,12,0,2.974459791,0.648,0,4827.561036,0
2.516375948,5.781912082,0,23373.59949,13,0.159699702,3.061245632,0.55,0,4819.616877,0
2.493796085,5.610494781,0,22483.09697,13,0,3.00150757,0.293,0,4820.090967,0
2.366632884,5.749976242,0,21544.30024,13,0.080808453,2.943691348,0.1,0,4818.776196,0
2.255778539,5.744412812,0,19782.31473,13,0.192646925,3.257695489,0.1,0,4821.309523,0
2.220425831,5.671486156,0,17050.75007,14,0.06693856,3.088357267,0.01,0,4825.793509,0
2.815507332,5.809485749,0,15990.42006,14,1.006204314,3.14141819,0.1,0,4825.971919,0
2.492132517,5.804931362,0,15637.05713,14,0.027527131,3.040124853,-0.2,0,4826.884722,0
2.590693866,5.790940943,0,14587.80123,14,0.247028368,2.933488819,-0.2,0,4823.234128,0
5.191951073,5.695669208,0,12221.12971,15,0.011400215,3.035483971,-0.1,8.826906067,4824.204328,5
