RFL_Att,Temperature,Relative Humidity,Visibility (m),Temperature Difference,Absolute Humidity,Time,Frequency,Distance,Rain Intensity,SYNOP Code
13.16135644,16.58942088,72.81148366,44690.74976,1.43,10.34322061,8,83500000000,2019.00237,0,0
12.96331834,16.43398714,73.92059328,47193.43564,0.16,10.29986993,8,83500000000,2012.172782,0,0
13.53299123,17.71960834,68.92826712,61879.47401,1.44,10.39408276,9,83500000000,2019.417312,0,0
13.29719344,16.65270445,70.98971501,47155.69164,0.2,10.0574228,9,83500000000,2020.155257,0,0
14.83525144,17.0041702,70.08948034,8931.353221,1.04,10.04603782,9,83500000000,2020.613047,0.737661001,6
13.49193505,17.08168428,69.13106491,42595.80483,1.1,9.889658933,9,83500000000,2015.742112,0.131867182,6
12.57450625,17.08850276,68.54472998,12198.59011,1.1,10.02560872,9,83500000000,2012.058594,0.001003181,6
13.2112183,17.50586524,66.83148907,49850.97321,0.94,9.892604989,9,83500000000,2015.754561,0,0
13.33008476,17.48126986,63.20752856,65399.5313,0.31,9.419105058,9,83500000000,2018.075435,0,0
13.10275291,17.87074398,63.23932651,65346.46386,0.74,9.479542886,10,83500000000,2018.907274,0,0
13.21596774,18.00955373,63.30160775,60736.03558,0.72,9.71893017,10,83500000000,2019.382966,0,0
13.03941602,18.23962564,62.87915562,57447.83987,0.79,9.926688401,10,83500000000,2013.950077,0,0
12.96195951,19.1000565,61.96976543,64057.40605,1.04,10.10252523,11,83500000000,2018.534467,0,0
13.17249838,19.35293077,59.3800118,59567.58371,1.31,9.994623781,11,83500000000,2021.870423,0,0
13.01802309,18.88567367,60.40887733,74292.29178,0.54,9.91258018,11,83500000000,2017.13092,0,0
12.96629621,18.94534681,59.96244871,69444.67944,0.39,9.710933781,11,83500000000,2014.00075,0,0
13.12994435,19.05907342,59.64837944,69311.97672,0.08,9.862041275,12,83500000000,2019.884354,0,0
12.8238696,19.13054773,55.20349586,74999.10949,0.68,9.219853597,12,83500000000,2016.208365,0,0
12.93387507,20.1209332,52.63304291,75003.42555,1.17,9.200112354,12,83500000000,2012.242424,0,0
12.70438721,19.25851141,54.50368476,74995.10856,0.29,9.058611123,12,83500000000,2014.243309,0,0
12.81842058,19.6457921,55.4946417,74997.80319,0.12,9.318772286,13,83500000000,2016.589426,0,0
12.83906922,19.83654773,53.35215592,74998.93592,0.66,9.110503227,13,83500000000,2014.721678,0,0
13.04086626,21.01901352,50.67381363,74996.45899,1.32,9.240471972,13,83500000000,2018.637519,0,0
13.22155169,19.86843844,55.39549029,74997.73806,0.31,9.552258189,13,83500000000,2017.872516,0,0
13.17827447,20.53948341,51.7333388,75000.56785,0.77,9.363382201,13,83500000000,2021.624316,0,0
13.04072289,19.8106497,53.48660124,74997.20334,-1.2,9.083747875,14,83500000000,2012.59436,0,0
12.89164659,20.60489233,55.03520851,75004.64897,0.79,9.791984961,14,83500000000,2020.169131,0,0
13.05156754,19.95000088,53.43570972,74995.34607,-0.68,9.233776029,14,83500000000,2016.606124,0,0
12.88656064,20.2420114,52.93359924,74996.62142,0.26,9.400085369,14,83500000000,2014.48605,0,0
12.50605692,19.54082166,62.67555037,75004.06736,-0.97,10.57551422,15,83500000000,2020.167105,0,0
12.79969179,19.46237578,63.47470571,74999.44182,-0.5,10.52352145,15,83500000000,2013.077205,0,0
12.68752348,19.6742324,62.35463715,74995.42253,-0.63,10.49044077,15,83500000000,2014.615035,0,0
12.33749614,19.65691576,62.35546421,71089.44176,-0.29,10.44761564,15,83500000000,2021.206475,0,0
12.7284303,19.56867082,61.77027889,72221.7311,0.08,10.35231739,16,83500000000,2018.391934,0,0
13.00116007,19.62298916,60.52777508,75004.67009,0.04,10.18667399,16,83500000000,2012.534153,0,0
12.89534624,19.33048748,60.91350444,75003.39503,-0.16,10.18088753,16,83500000000,2015.957168,0,0
12.51879467,19.22608869,61.16677118,75000.43608,-0.29,10.13330605,17,83500000000,2013.935816,0,0
12.89226562,19.36541802,61.64720722,53200.33002,-0.23,10.23220847,17,83500000000,2020.400439,0.003987295,5
12.80194267,19.24521128,61.52838584,75001.9495,-0.2,10.27569174,17,83500000000,2017.816036,0.017649907,6
12.71080748,19.3585537,61.81535151,74996.91167,-0.2,10.36073273,17,83500000000,2020.679698,0,6
12.91091744,19.32301289,61.58621655,74995.58757,-0.23,10.22466312,17,83500000000,2014.024342,0,0
12.81726084,19.31834342,62.5911332,73116.88936,-0.23,10.3999725,17,83500000000,2013.169489,0.046906527,6
12.57527935,19.2434323,63.18939201,67022.75893,-0.3,10.36708169,17,83500000000,2012.609089,0,6
12.9702236,19.17427197,62.86017123,68457.27934,-0.33,10.3660785,17,83500000000,2019.251592,0.009892102,5
12.89714079,19.0854508,62.89483933,74999.40657,-0.4,10.41032574,17,83500000000,2018.385842,0,5
12.84213916,18.94260339,64.16782063,75000.84712,-0.25,10.40480242,18,83500000000,2019.506437,0,0
12.65617545,18.99474287,64.23128006,74997.73456,-0.2,10.59868554,18,83500000000,2014.034667,0,0
12.56715322,18.59870174,66.29177363,74996.9124,-0.5,10.49896534,18,83500000000,2016.529515,0,0
12.40956719,18.60918232,67.149014,75000.6626,-0.5,10.67657278,18,83500000000,2018.014164,0,0
12.6654706,18.32267796,67.96173304,75002.85276,-0.7,10.61557414,18,83500000000,2014.93297,0,0
12.71944382,18.08743669,70.28702553,74995.74861,-0.8,10.71300819,19,83500000000,2019.223789,0,0
12.58708082,17.83931136,70.89442168,74996.97406,-0.61,10.82198585,19,83500000000,2020.679197,0,0
12.29332489,17.78143581,71.6989074,71653.31649,-0.5,10.90004045,19,83500000000,2012.0421,0,0
12.50619347,17.77264431,72.76306977,74996.5325,-0.42,10.8593529,19,83500000000,2017.651488,0,0
12.37268466,16.50391646,76.12631611,66691.18869,-1.26,10.75923974,20,83500000000,2012.153535,0,0
12.8810073,16.15154368,78.40589366,69491.31792,-1.8,10.8385991,20,83500000000,2017.489239,0,0
12.78353106,16.11203366,77.55504023,72031.18075,-1.7,10.72464968,20,83500000000,2014.151694,0,0
12.32593096,16.10830556,78.16271754,68919.1701,-0.7,10.78217455,20,83500000000,2015.267655,0,0
12.60596717,16.37317637,77.00006127,72977.26588,-0.01,10.59168564,20,83500000000,2016.609851,0,0
12.50640943,16.1090066,77.39830217,71191.86725,0,10.53665216,21,83500000000,2012.215248,0,0
12.47473213,15.82561692,77.71328697,75000.27819,-0.18,10.51778655,21,83500000000,2017.722474,0,0
12.63539119,15.68945712,78.65600604,73187.24891,-0.45,10.60518444,21,83500000000,2015.707899,0,0
12.7751937,15.82875753,78.53890294,73948.20986,-0.2,10.78685317,22,83500000000,2012.202088,0,0
12.81595966,15.93491326,77.65636384,73759.71631,0.28,10.68325774,22,83500000000,2012.206591,0,0
12.74343705,15.75495752,80.92182288,65848.93893,-0.2,10.92775566,22,83500000000,2018.849476,0,0
12.95478092,15.51270763,80.99657009,60835.33488,-0.3,10.87277777,23,83500000000,2013.489187,0,0
13.37974876,15.31333434,83.52961177,53872.80137,-0.7,11.10741281,23,83500000000,2017.923615,0,0
13.24723564,15.00971813,84.38210733,57610.62317,-0.6,10.77056877,23,83500000000,2021.540196,0,0
13.17345684,15.08379854,84.60941587,55999.23193,-0.5,10.9550554,23,83500000000,2017.664777,0,0
12.79236777,14.79777719,87.48625038,49597.91109,-0.5,11.07040392,23,83500000000,2020.077671,0,0
12.48888092,14.5530828,87.84737506,52953.06502,-0.7,10.96441112,0,83500000000,2014.720871,0,0
12.50407614,14.30345085,88.48530592,53905.68756,-0.4,10.97786593,0,83500000000,2013.793977,0,0
12.90773946,14.33572186,87.95334827,58566.26369,-0.44,10.87752847,0,83500000000,2013.629039,0,0
12.62789442,14.3813509,87.38986371,55774.69345,-0.1,10.78827506,1,83500000000,2020.171101,0,0
12.33984229,14.27257561,88.27609528,56210.62267,-0.14,10.7501217,1,83500000000,2013.258325,0,0
12.7314329,14.4747834,86.23896872,61048.05855,0.1,10.77846261,1,83500000000,2013.337226,0,0
12.73978322,14.29293964,89.13848878,51338.62962,-0.02,11.03841961,1,83500000000,2013.622121,0,0
12.41459348,14.23097239,88.82098172,49823.7483,-0.1,10.90905733,2,83500000000,2021.481288,0,0
12.95678119,14.43084627,90.29312114,43244.91206,-0.1,11.07738722,2,83500000000,2020.903716,0,0
12.36739346,13.91567668,91.49135763,43011.87832,-0.4,10.80957224,2,83500000000,2020.954566,0,0
12.50180235,14.06332741,90.96107171,38370.93407,-0.1,10.9651366,2,83500000000,2012.440992,0,0
12.59568175,13.64035916,91.95282345,41337.83894,-0.7,10.81613417,3,83500000000,2012.448529,0,0
12.63460715,13.68589793,92.44934968,38304.91957,-0.16,10.90035228,3,83500000000,2015.158301,0,0
12.57104083,13.63386133,92.89960113,33882.40614,-0.33,10.95741988,3,83500000000,2020.84446,0,0
12.72618697,13.55993702,94.03751999,30282.13752,-0.18,10.92560559,3,83500000000,2016.221241,0,0
13.11681354,13.47594673,95.13479503,27539.30202,-0.21,11.10599362,4,83500000000,2019.234129,0,0
12.51009249,13.32716994,95.13349013,32747.18294,-0.3,11.01020797,4,83500000000,2017.677456,0,0
12.66148138,13.3556946,94.19876717,35590.35021,-0.15,10.87752581,4,83500000000,2016.057809,0,0
12.42825062,13.28880933,94.21835595,40601.64108,-0.05,10.98262901,4,83500000000,2013.592424,0,0
12.81768389,13.25382749,95.02442232,14143.26786,-0.2,10.86603582,5,83500000000,2012.001821,0,0
14.89812326,12.52050009,96.95799338,6775.40693,-0.8,10.77735054,5,83500000000,2018.887214,0,0
15.72859876,12.52337988,97.29776584,6031.566312,-0.94,10.5564869,5,83500000000,2012.500328,0.000983331,5
16.33066896,12.44500934,96.61487888,5451.175408,-1,10.65738568,5,83500000000,2014.247191,0.009877282,5
16.29422775,12.35383497,97.2173424,5214.312977,-1.04,10.64630351,5,83500000000,2018.677267,0.010180218,5
16.49542467,12.2957085,96.55046408,4629.373221,-1.1,10.45074044,5,83500000000,2015.90968,0.013071254,5
16.10811002,12.22267651,97.23471199,5025.330939,-1.1,10.43144949,5,83500000000,2012.280328,0.026709878,5
16.09688591,12.32347376,96.6666783,5607.244266,-1.15,10.52697725,5,83500000000,2014.850158,0.013027978,6
16.54779809,12.33101921,97.21154885,5663.970127,-1.1,10.56614652,5,83500000000,2020.080479,0.028171046,6
16.29387434,12.25212105,97.40286044,4784.281941,-1.19,10.43853913,5,83500000000,2021.462236,0.019719637,6
16.6563639,12.10506424,97.1675168,5714.003311,-1.27,10.45371223,5,83500000000,2015.652448,0.017322874,6
15.56159564,12.19260206,97.40949934,6548.284829,-1.3,10.44974541,5,83500000000,2012.447525,0.003029499,5
16.19833792,12.2065275,97.12093092,6824.764181,-1.3,10.54490864,5,83500000000,2014.585475,0.017171925,5
14.73898707,12.08790606,97.14717525,7145.136582,-1.19,10.33474406,5,83500000000,2021.016196,0,0
15.50486723,12.13352322,96.97170218,6536.356383,-1,10.42624567,5,83500000000,2013.651844,0.201023915,6
16.89559027,12.16152825,96.96971305,5679.483363,-0.75,10.32626532,6,83500000000,2014.579854,0.541274122,6
17.2534638,12.14773637,97.22971976,5211.842297,-0.7,10.40250315,6,83500000000,2014.448152,0.999901508,6
17.28805033,12.04567925,96.86727493,5400.238928,-0.6,10.36485559,6,83500000000,2020.440337,1.069062176,6
17.6244002,11.99066357,96.6945559,4759.368699,-0.6,10.36855137,6,83500000000,2012.675081,0.962920985,6
17.7982426,12.08413375,97.17914631,4697.07361,-0.51,10.42562963,6,83500000000,2019.883237,1.326657786,6
17.62920434,12.0553465,96.5137088,4510.707175,-0.5,10.31500351,6,83500000000,2021.88114,1.4369201,6
18.81057896,12.10518464,96.79386962,3766.456676,-0.41,10.30027433,6,83500000000,2016.389224,1.596241884,6
18.78401327,12.1115289,96.59429726,3327.684872,-0.4,10.42180442,6,83500000000,2013.442172,1.671041472,6
19.27165072,12.08219799,97.31964643,3098.404967,-0.34,10.32546758,6,83500000000,2020.087154,1.955323673,6
18.99784973,12.03632402,96.58954947,2873.704663,-0.46,10.3075294,6,83500000000,2014.032099,2.216819496,6
19.27163307,12.05060569,96.56686449,2242.098506,-0.36,10.40171142,6,83500000000,2012.39977,1.69503367,6
19.51606713,11.94620856,96.61067041,2613.981703,-0.3,10.32746319,6,83500000000,2015.274447,1.452295403,6
21.39745343,11.83389056,96.7455397,2063.404533,-0.4,10.36643246,6,83500000000,2015.76385,3.450990913,6
19.06510012,11.86582649,98.23096196,2406.493236,-0.3,10.33124633,6,83500000000,2017.092564,1.669615406,6
18.62878373,11.73512706,98.09729711,2307.710118,-0.31,10.31329871,6,83500000000,2018.276928,1.372455313,6
19.0808739,11.83823642,98.26878962,2367.038663,-0.3,10.25893661,6,83500000000,2016.429145,2.259893823,6
19.04872476,11.81572169,98.46945,2506.606929,-0.3,10.33727329,6,83500000000,2014.54609,2.188973207,6
18.70536966,11.82683161,98.47911029,2884.290517,-0.3,10.28440858,6,83500000000,2021.168455,2.465185434,6
17.46955418,11.78827026,98.3069679,2706.375043,-0.3,10.33912649,6,83500000000,2019.958406,1.314582841,6
16.5918138,11.62981947,97.84518707,4069.828619,-0.39,10.21520197,6,83500000000,2020.315961,0.921314135,6
16.09153584,11.70854077,98.31970024,3799.514031,-0.5,10.29376631,6,83500000000,2021.148838,0.813016921,6
16.19201948,11.647557,98.78584126,2817.262473,-0.42,10.25635127,6,83500000000,2014.373595,0.489975997,6
16.38758498,11.63525499,98.82958621,3117.089794,-0.47,10.28438647,6,83500000000,2020.301925,0.826412933,6
